[Curriculum 1 Type 0 Episode 1680]	avg rewards : 8.090,	avg loss: : 0.186919,	buffer size : 2349,	epsilon : 10.1% 
[Curriculum 1 Type 0 Episode 1700]	avg rewards : 8.113,	avg loss: : 0.165279,	buffer size : 2393,	epsilon : 10.0% 
[Curriculum 1 Type 0 Episode 1720]	avg rewards : 8.135,	avg loss: : 0.147845,	buffer size : 2427,	epsilon : 9.8% 
[Curriculum 1 Type 0 Episode 1740]	avg rewards : 8.157,	avg loss: : 0.137586,	buffer size : 2464,	epsilon : 9.6% 
[Curriculum 1 Type 0 Episode 1760]	avg rewards : 8.165,	avg loss: : 0.126491,	buffer size : 2509,	epsilon : 9.4% 
[Curriculum 1 Type 0 Episode 1780]	avg rewards : 8.186,	avg loss: : 0.116829,	buffer size : 2541,	epsilon : 9.3% 
[Curriculum 1 Type 0 Episode 1800]	avg rewards : 8.207,	avg loss: : 0.108612,	buffer size : 2579,	epsilon : 9.1% 
[Curriculum 1 Type 0 Episode 1820]	avg rewards : 8.220,	avg loss: : 0.101600,	buffer size : 2617,	epsilon : 8.9% 
[Curriculum 1 Type 0 Episode 1840]	avg rewards : 8.227,	avg loss: : 0.095990,	buffer size : 2659,	epsilon : 8.8% 
[Curriculum 1 Type 0 Episode 1860]	avg rewards : 8.247,	avg loss: : 0.091347,	buffer size : 2697,	epsilon : 8.6% 
[Curriculum 1 Type 0 Episode 1880]	avg rewards : 8.253,	avg loss: : 0.087383,	buffer size : 2734,	epsilon : 8.5% 
[Curriculum 1 Type 0 Episode 1900]	avg rewards : 8.271,	avg loss: : 0.083587,	buffer size : 2775,	epsilon : 8.3% 
[Curriculum 1 Type 0 Episode 1920]	avg rewards : 8.289,	avg loss: : 0.079818,	buffer size : 2815,	epsilon : 8.2% 
[Curriculum 1 Type 0 Episode 1940]	avg rewards : 8.307,	avg loss: : 0.076486,	buffer size : 2858,	epsilon : 8.0% 
[Curriculum 1 Type 0 Episode 1960]	avg rewards : 8.325,	avg loss: : 0.073425,	buffer size : 2904,	epsilon : 7.9% 
[Curriculum 1 Type 0 Episode 1980]	avg rewards : 8.342,	avg loss: : 0.070636,	buffer size : 2947,	epsilon : 7.8% 
[Curriculum 1 Type 0 Episode 2000]	avg rewards : 8.358,	avg loss: : 0.068578,	buffer size : 2982,	epsilon : 7.6% 
[Curriculum 1 Type 0 Episode 2020]	avg rewards : 8.375,	avg loss: : 0.066420,	buffer size : 3020,	epsilon : 7.5% 
[Curriculum 1 Type 0 Episode 2040]	avg rewards : 8.391,	avg loss: : 0.063925,	buffer size : 3061,	epsilon : 7.4% 
[Curriculum 1 Type 0 Episode 2060]	avg rewards : 8.407,	avg loss: : 0.061680,	buffer size : 3104,	epsilon : 7.2% 
[Curriculum 1 Type 0 Episode 2080]	avg rewards : 8.422,	avg loss: : 0.059878,	buffer size : 3142,	epsilon : 7.1% 
[Curriculum 1 Type 0 Episode 2100]	avg rewards : 8.437,	avg loss: : 0.058452,	buffer size : 3174,	epsilon : 7.0% 
[Curriculum 1 Type 0 Episode 2120]	avg rewards : 8.452,	avg loss: : 0.056971,	buffer size : 3212,	epsilon : 6.9% 
[Curriculum 1 Type 0 Episode 2140]	avg rewards : 8.467,	avg loss: : 0.055370,	buffer size : 3248,	epsilon : 6.8% 
[Curriculum 1 Type 0 Episode 2160]	avg rewards : 8.481,	avg loss: : 0.053802,	buffer size : 3285,	epsilon : 6.7% 
[Curriculum 1 Type 0 Episode 2180]	avg rewards : 8.495,	avg loss: : 0.052275,	buffer size : 3325,	epsilon : 6.5% 
[Curriculum 1 Type 0 Episode 2200]	avg rewards : 8.509,	avg loss: : 0.050899,	buffer size : 3358,	epsilon : 6.4% 
[Curriculum 1 Type 0 Episode 2220]	avg rewards : 8.522,	avg loss: : 0.049686,	buffer size : 3395,	epsilon : 6.3% 
[Curriculum 1 Type 0 Episode 2240]	avg rewards : 8.536,	avg loss: : 0.048624,	buffer size : 3434,	epsilon : 6.2% 
[Curriculum 1 Type 0 Episode 2260]	avg rewards : 8.544,	avg loss: : 0.047620,	buffer size : 3472,	epsilon : 6.1% 
[Curriculum 1 Type 0 Episode 2280]	avg rewards : 8.556,	avg loss: : 0.046514,	buffer size : 3512,	epsilon : 6.0% 
[Curriculum 1 Type 0 Episode 20]	avg rewards : 10.000,	avg loss: : nan,	buffer size : 45,	epsilon : 49.0% 
[Curriculum 1 Type 0 Episode 40]	avg rewards : 8.381,	avg loss: : nan,	buffer size : 84,	epsilon : 48.1% 
[Curriculum 1 Type 0 Episode 60]	avg rewards : 8.585,	avg loss: : nan,	buffer size : 124,	epsilon : 47.1% 
[Curriculum 1 Type 0 Episode 80]	avg rewards : 8.459,	avg loss: : nan,	buffer size : 162,	epsilon : 46.2% 
[Curriculum 1 Type 0 Episode 100]	avg rewards : 8.395,	avg loss: : nan,	buffer size : 200,	epsilon : 45.3% 
[Curriculum 1 Type 0 Episode 120]	avg rewards : 8.396,	avg loss: : nan,	buffer size : 240,	epsilon : 44.5% 
[Curriculum 1 Type 0 Episode 140]	avg rewards : 8.182,	avg loss: : nan,	buffer size : 278,	epsilon : 43.6% 
